"group_code","group_name","iso3","country","country_type","aq_type","sector","sector_long","year","prod_mt"
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","inland","finfish","inland-finfish",2027,1602.29538014699
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","inland","finfish","inland-finfish",2028,1630.95352963378
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","inland","finfish","inland-finfish",2029,1660.1242497378
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","inland","finfish","inland-finfish",2030,1689.81670813536
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2018,6.3
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2018,11
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2018,6.51
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2019,6.57532025231461
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2020,6.64129591712729
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2021,6.70793357073754
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2022,6.77523985543036
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2023,6.8432214801383
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2024,6.91188522111025
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2025,6.98123792258683
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2026,7.05128649748264
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2027,7.12203792807529
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2028,7.19349926670142
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2029,7.26567763645962
"SAC","Other South America and Caribbean","JAM","Jamaica","coastal","marine","finfish","marine-finfish",2030,7.33858023192048
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"NEO","Other Near East","JOR","Jordan","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2018,725.774438700578
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2019,774.630199810499
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2020,826.774703629385
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2021,882.429333027138
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2022,941.83037333926
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2023,1005.23001553155
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2024,1072.89742689322
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2025,1145.119893804
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2026,1222.20404142715
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2027,1304.47713550643
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2028,1392.28847179399
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2029,1486.01085900819
"NEO","Other Near East","JOR","Jordan","coastal","inland","finfish","inland-finfish",2030,1586.04220161711
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2018,6.3
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"NEO","Other Near East","JOR","Jordan","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2018,11
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"NEO","Other Near East","JOR","Jordan","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2018,212.466653884803
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2019,220.205263478071
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2020,228.225734141499
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2021,236.538332016814
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2022,245.153697166366
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2023,254.082857192322
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2024,263.337241351917
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2025,272.928695186812
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2026,282.869495685304
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2027,293.172366996772
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2028,303.850496718496
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2029,314.917552775679
"NEO","Other Near East","JOR","Jordan","coastal","marine","finfish","marine-finfish",2030,326.387700916289
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2018,37519.2663270276
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2019,38190.3240835167
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2020,38873.3841672534
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2021,39568.6612480748
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2022,40276.3738353351
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2023,40996.744346578
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2024,41729.9991774368
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2025,42476.3687727861
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2026,43236.0876991644
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2027,44009.3947184935
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2028,44796.5328631155
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2029,45597.7495121724
"AGL","Aglink - Individual countries","JPN","Japan","coastal","inland","finfish","inland-finfish",2030,46413.2964693513
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2018,313007.746274758
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2019,316739.151061225
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2020,320515.038394357
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2021,324335.9385562
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2022,328202.388150356
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2023,332114.930177347
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2024,336074.114110875
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2025,340080.495974984
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2026,344134.638422152
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2027,348237.110812309
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2028,352388.489292795
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2029,356589.356879275
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","bivalves","marine-bivalves",2030,360840.303537619
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2018,1435.21654132037
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2019,1471.31894319973
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2020,1508.32948917019
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2021,1546.27102329883
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2022,1585.16696428776
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2023,1625.04131992885
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2024,1665.91870192213
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2025,1707.82434106687
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2026,1750.78410283481
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2027,1794.82450333519
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2028,1839.97272568128
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2029,1886.25663676865
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","crustaceans","marine-crustaceans",2030,1933.7048044755
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2018,250084.377031198
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2019,252593.681886439
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2020,255128.164687345
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2021,257688.078065216
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2022,260273.677186213
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2023,262885.219776789
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2024,265522.966149386
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2025,268187.179228372
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2026,270878.124576258
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2027,273596.070420165
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2028,276341.287678557
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2029,279114.04998825
"AGL","Aglink - Individual countries","JPN","Japan","coastal","marine","finfish","marine-finfish",2030,281914.633731689
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2018,7.5
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2018,1668.2138936603
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2019,1780.5102975056
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2020,1900.36597319519
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2021,2028.28977576679
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2022,2164.82481401362
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2023,2310.55075628797
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2024,2466.08629152073
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2025,2632.09175590537
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2026,2809.271936398
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2027,2998.37906293609
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2028,3200.21600207942
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2029,3415.63966563206
"COS","Cosimo- individual countries","KAZ","Kazakhstan","inland","inland","finfish","inland-finfish",2030,3645.56464871697
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2018,13187.7484773299
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2019,14075.4863953802
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2020,15022.9827030069
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2021,16034.2600571813
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2022,17113.611901441
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2023,18265.6206939822
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2024,19495.1773627832
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2025,20807.5020703562
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2026,22208.1663762851
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2027,23703.1168916432
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2028,25298.7005257155
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2029,27001.6914322135
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","inland","finfish","inland-finfish",2030,28819.3197693838
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2018,6.3
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2018,11
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2018,6.51
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2019,6.57532025231461
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2020,6.64129591712729
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2021,6.70793357073754
