"iso3","country","food_code","year","AqCaH","Base","Diff","Perc"
"LBR","Liberia","PT",2030,42.92556266,42.91952596,0.0060367,0.014065159
"LBR","Liberia","RI",2017,917.08,917.08,0,0
"LBR","Liberia","RI",2018,928.3943895,928.3943895,0,0
"LBR","Liberia","RI",2019,942.6913067,942.6913067,0,0
"LBR","Liberia","RI",2020,973.5827089,973.5752552,0.007453689,0.0007656
"LBR","Liberia","RI",2021,990.2431106,990.2224326,0.020678023,0.00208822
"LBR","Liberia","RI",2022,1002.786134,1002.73606,0.050073933,0.00499373
"LBR","Liberia","RI",2023,1013.079781,1013.009929,0.069851919,0.006895482
"LBR","Liberia","RI",2024,1032.314223,1032.231915,0.082307161,0.007973708
"LBR","Liberia","RI",2025,1051.086486,1050.994182,0.092303913,0.008782533
"LBR","Liberia","RI",2026,1070.098026,1069.99203,0.105995931,0.009906236
"LBR","Liberia","RI",2027,1089.730443,1089.613133,0.11731089,0.010766288
"LBR","Liberia","RI",2028,1109.675841,1109.550135,0.125706468,0.011329499
"LBR","Liberia","RI",2029,1130.115327,1129.991373,0.123954406,0.0109695
"LBR","Liberia","RI",2030,1150.614926,1150.503153,0.11177298,0.009715139
"LBR","Liberia","RT",2017,364.55,364.55,0,0
"LBR","Liberia","RT",2018,360.6594254,360.6594254,0,0
"LBR","Liberia","RT",2019,357.0694695,357.0694695,0,0
"LBR","Liberia","RT",2020,357.4551892,357.4811871,-0.025997925,-0.00727253
"LBR","Liberia","RT",2021,358.5400099,358.5409945,-0.000984596,-0.000274612
"LBR","Liberia","RT",2022,361.6897434,361.691717,-0.001973608,-0.00054566
"LBR","Liberia","RT",2023,362.8223784,362.8326139,-0.010235508,-0.002821
"LBR","Liberia","RT",2024,364.7519836,364.7723384,-0.020354774,-0.005580131
"LBR","Liberia","RT",2025,366.7549002,366.7816796,-0.026779401,-0.007301183
"LBR","Liberia","RT",2026,368.7376116,368.7618682,-0.024256578,-0.006577843
"LBR","Liberia","RT",2027,371.141364,371.1569254,-0.015561375,-0.004192667
"LBR","Liberia","RT",2028,373.6730286,373.659856,0.013172615,0.003525296
"LBR","Liberia","RT",2029,376.5327717,376.4548193,0.077952338,0.020706957
"LBR","Liberia","RT",2030,379.8632906,379.6688971,0.194393529,0.051200804
"LBR","Liberia","SB",2017,8.2,8.2,0,0
"LBR","Liberia","SB",2018,7.994539699,7.994539699,0,0
"LBR","Liberia","SB",2019,7.795059901,7.795059901,0,0
"LBR","Liberia","SB",2020,7.602418612,7.602418612,0,0
"LBR","Liberia","SB",2021,7.416096883,7.416096883,0,0
"LBR","Liberia","SB",2022,7.235245193,7.235245193,0,0
"LBR","Liberia","SB",2023,7.059748796,7.059748796,0,0
"LBR","Liberia","SB",2024,6.889568138,6.889568138,0,0
"LBR","Liberia","SB",2025,6.724606655,6.724606655,0,0
"LBR","Liberia","SB",2026,6.564721669,6.564721669,0,0
"LBR","Liberia","SB",2027,6.409772076,6.409772076,0,0
"LBR","Liberia","SB",2028,6.259690071,6.259690071,0,0
"LBR","Liberia","SB",2029,6.114381672,6.114381672,0,0
"LBR","Liberia","SB",2030,5.973729858,5.973729858,0,0
"LBR","Liberia","SH",2017,4.6,4.6,0,0
"LBR","Liberia","SH",2018,4.52289793,4.52289793,0,0
"LBR","Liberia","SH",2019,4.427213031,4.427213031,0,0
"LBR","Liberia","SH",2020,4.451922021,4.450105887,0.001816134,0.040811034
"LBR","Liberia","SH",2021,4.451089544,4.453537578,-0.002448034,-0.054968292
"LBR","Liberia","SH",2022,4.466211298,4.468542019,-0.002330721,-0.052158411
"LBR","Liberia","SH",2023,4.477222022,4.479777406,-0.002555383,-0.057042641
"LBR","Liberia","SH",2024,4.486330636,4.489742172,-0.003411536,-0.075985118
"LBR","Liberia","SH",2025,4.495314995,4.499512011,-0.004197016,-0.093277129
"LBR","Liberia","SH",2026,4.502626413,4.507005637,-0.004379224,-0.097164827
"LBR","Liberia","SH",2027,4.511284927,4.51835412,-0.007069194,-0.156455061
"LBR","Liberia","SH",2028,4.522189764,4.527597092,-0.005407328,-0.119430412
"LBR","Liberia","SH",2029,4.530778654,4.537118222,-0.006339567,-0.139726743
"LBR","Liberia","SH",2030,4.538516134,4.545583506,-0.007067373,-0.155477784
"LBR","Liberia","SU",2017,128.6,128.6,0,0
"LBR","Liberia","SU",2018,129.7090607,129.7090607,0,0
"LBR","Liberia","SU",2019,132.0464141,132.0464141,0,0
"LBR","Liberia","SU",2020,134.4532969,134.4658932,-0.012596292,-0.009367648
"LBR","Liberia","SU",2021,137.1923837,137.1831341,0.009249573,0.0067425
"LBR","Liberia","SU",2022,140.0616334,140.031753,0.029880433,0.021338327
"LBR","Liberia","SU",2023,142.6503361,142.6051829,0.045153194,0.031663081
"LBR","Liberia","SU",2024,145.2353411,145.1873458,0.047995287,0.033057487
"LBR","Liberia","SU",2025,147.9657839,147.924461,0.041322836,0.027935093
"LBR","Liberia","SU",2026,150.9685371,150.9333011,0.035235969,0.023345391
"LBR","Liberia","SU",2027,153.9182933,153.8765595,0.041733827,0.027121627
"LBR","Liberia","SU",2028,156.7506402,156.6947526,0.055887609,0.035666548
"LBR","Liberia","SU",2029,159.6823884,159.6127957,0.069592763,0.043600992
"LBR","Liberia","SU",2030,162.6001872,162.5238229,0.076364294,0.046986523
"LBR","Liberia","TOT",2017,2173.3,2173.3,0,0
"LBR","Liberia","TOT",2018,2173.577718,2173.577718,0,0
"LBR","Liberia","TOT",2019,2179.457464,2179.457464,0,0
"LBR","Liberia","TOT",2020,2223.241214,2223.088538,0.152676187,0.006867751
"LBR","Liberia","TOT",2021,2249.816938,2249.54567,0.271268281,0.012058803
"LBR","Liberia","TOT",2022,2274.576708,2274.206815,0.369893288,0.016264716
"LBR","Liberia","TOT",2023,2294.905761,2294.462625,0.443136688,0.01931331
"LBR","Liberia","TOT",2024,2324.184219,2323.720617,0.463601444,0.019950825
"LBR","Liberia","TOT",2025,2352.666462,2352.166823,0.499638426,0.021241624
"LBR","Liberia","TOT",2026,2381.507604,2380.958128,0.549475796,0.023077928
"LBR","Liberia","TOT",2027,2411.188781,2410.564446,0.624334255,0.02589992
"LBR","Liberia","TOT",2028,2440.855485,2440.148969,0.706515489,0.028953785
"LBR","Liberia","TOT",2029,2471.304057,2470.492403,0.811653747,0.032853926
"LBR","Liberia","TOT",2030,2501.90355,2500.941387,0.962163412,0.03847205
"LBR","Liberia","VL",2017,346.48,346.48,0,0
"LBR","Liberia","VL",2018,344.2741341,344.2741341,0,0
"LBR","Liberia","VL",2019,341.4617549,341.4617549,0,0
"LBR","Liberia","VL",2020,347.5833283,347.5693097,0.014018674,0.004033346
"LBR","Liberia","VL",2021,350.2048603,350.1962776,0.008582654,0.002450813
"LBR","Liberia","VL",2022,353.0585796,353.0955207,-0.036941131,-0.010462079
"LBR","Liberia","VL",2023,356.2216896,356.2860054,-0.064315852,-0.018051748
"LBR","Liberia","VL",2024,358.7145984,358.79843,-0.083831578,-0.023364533
"LBR","Liberia","VL",2025,360.7247571,360.8028828,-0.078125644,-0.021653276
"LBR","Liberia","VL",2026,362.6742482,362.7578003,-0.083552132,-0.023032484
"LBR","Liberia","VL",2027,364.4936731,364.5805135,-0.086840427,-0.023819273
"LBR","Liberia","VL",2028,366.1263953,366.224592,-0.098196658,-0.026813234
"LBR","Liberia","VL",2029,367.6252982,367.7289292,-0.103631047,-0.028181369
"LBR","Liberia","VL",2030,368.8734884,368.9823339,-0.108845432,-0.029498819
"LBR","Liberia","WT",2017,149.88,149.88,0,0
"LBR","Liberia","WT",2018,146.2531168,146.2531168,0,0
"LBR","Liberia","WT",2019,145.4358627,145.4358627,0,0
"LBR","Liberia","WT",2020,146.5324646,146.5347872,-0.002322527,-0.001584966
"LBR","Liberia","WT",2021,147.8245234,147.8086988,0.015824611,0.010706143
"LBR","Liberia","WT",2022,149.0287714,148.9922448,0.036526634,0.024515795
"LBR","Liberia","WT",2023,150.1362769,150.0738697,0.062407207,0.041584326
"LBR","Liberia","WT",2024,151.2959859,151.2298591,0.06612685,0.043726054
"LBR","Liberia","WT",2025,152.4497864,152.384599,0.065187318,0.042778153
"LBR","Liberia","WT",2026,153.5956762,153.5271973,0.068478893,0.044603754
"LBR","Liberia","WT",2027,154.7466229,154.6727822,0.073840703,0.047739946
"LBR","Liberia","WT",2028,155.8946924,155.8147748,0.079917592,0.051290124
"LBR","Liberia","WT",2029,157.035666,156.9530767,0.082589318,0.052620388
"LBR","Liberia","WT",2030,158.1735689,158.0909297,0.082639234,0.052273229
"LBY","Libya","BT",2017,0,0,0,NA
"LBY","Libya","BT",2018,0,0,0,NA
"LBY","Libya","BT",2019,0,0,0,NA
"LBY","Libya","BT",2020,0,0,0,NA
"LBY","Libya","BT",2021,0,0,0,NA
"LBY","Libya","BT",2022,0,0,0,NA
"LBY","Libya","BT",2023,0,0,0,NA
"LBY","Libya","BT",2024,0,0,0,NA
"LBY","Libya","BT",2025,0,0,0,NA
"LBY","Libya","BT",2026,0,0,0,NA
"LBY","Libya","BT",2027,0,0,0,NA
"LBY","Libya","BT",2028,0,0,0,NA
"LBY","Libya","BT",2029,0,0,0,NA
"LBY","Libya","BT",2030,0,0,0,NA
"LBY","Libya","BV",2017,0,0,0,NA
"LBY","Libya","BV",2018,0,0,0,NA
"LBY","Libya","BV",2019,0,0,0,NA
"LBY","Libya","BV",2020,0,0,0,NA
"LBY","Libya","BV",2021,0,0,0,NA
"LBY","Libya","BV",2022,0,0,0,NA
"LBY","Libya","BV",2023,0,0,0,NA
"LBY","Libya","BV",2024,0,0,0,NA
"LBY","Libya","BV",2025,0,0,0,NA
"LBY","Libya","BV",2026,0,0,0,NA
"LBY","Libya","BV",2027,0,0,0,NA
"LBY","Libya","BV",2028,0,0,0,NA
"LBY","Libya","BV",2029,0,0,0,NA
"LBY","Libya","BV",2030,0,0,0,NA
"LBY","Libya","CN",2017,0,0,0,NA
"LBY","Libya","CN",2018,0,0,0,NA
"LBY","Libya","CN",2019,0,0,0,NA
"LBY","Libya","CN",2020,0,0,0,NA
"LBY","Libya","CN",2021,0,0,0,NA
"LBY","Libya","CN",2022,0,0,0,NA
"LBY","Libya","CN",2023,0,0,0,NA
"LBY","Libya","CN",2024,0,0,0,NA
"LBY","Libya","CN",2025,0,0,0,NA
"LBY","Libya","CN",2026,0,0,0,NA
"LBY","Libya","CN",2027,0,0,0,NA
"LBY","Libya","CN",2028,0,0,0,NA
"LBY","Libya","CN",2029,0,0,0,NA
"LBY","Libya","CN",2030,0,0,0,NA
"LBY","Libya","EG",2017,0,0,0,NA
"LBY","Libya","EG",2018,0,0,0,NA
"LBY","Libya","EG",2019,0,0,0,NA
"LBY","Libya","EG",2020,0,0,0,NA
"LBY","Libya","EG",2021,0,0,0,NA
"LBY","Libya","EG",2022,0,0,0,NA
"LBY","Libya","EG",2023,0,0,0,NA
"LBY","Libya","EG",2024,0,0,0,NA
"LBY","Libya","EG",2025,0,0,0,NA
"LBY","Libya","EG",2026,0,0,0,NA
"LBY","Libya","EG",2027,0,0,0,NA
"LBY","Libya","EG",2028,0,0,0,NA
"LBY","Libya","EG",2029,0,0,0,NA
"LBY","Libya","EG",2030,0,0,0,NA
"LBY","Libya","FH",2017,0,0,0,NA
"LBY","Libya","FH",2018,0,0,0,NA
"LBY","Libya","FH",2019,0,0,0,NA
"LBY","Libya","FH",2020,0,0,0,NA
"LBY","Libya","FH",2021,0,0,0,NA
"LBY","Libya","FH",2022,0,0,0,NA
"LBY","Libya","FH",2023,0,0,0,NA
"LBY","Libya","FH",2024,0,0,0,NA
"LBY","Libya","FH",2025,0,0,0,NA
"LBY","Libya","FH",2026,0,0,0,NA
"LBY","Libya","FH",2027,0,0,0,NA
"LBY","Libya","FH",2028,0,0,0,NA
"LBY","Libya","FH",2029,0,0,0,NA
"LBY","Libya","FH",2030,0,0,0,NA
"LBY","Libya","FV",2017,0,0,0,NA
"LBY","Libya","FV",2018,0,0,0,NA
"LBY","Libya","FV",2019,0,0,0,NA
"LBY","Libya","FV",2020,0,0,0,NA
"LBY","Libya","FV",2021,0,0,0,NA
"LBY","Libya","FV",2022,0,0,0,NA
"LBY","Libya","FV",2023,0,0,0,NA
"LBY","Libya","FV",2024,0,0,0,NA
"LBY","Libya","FV",2025,0,0,0,NA
"LBY","Libya","FV",2026,0,0,0,NA
"LBY","Libya","FV",2027,0,0,0,NA
"LBY","Libya","FV",2028,0,0,0,NA
"LBY","Libya","FV",2029,0,0,0,NA
"LBY","Libya","FV",2030,0,0,0,NA
"LBY","Libya","HFCS",2017,0,0,0,NA
"LBY","Libya","HFCS",2018,0,0,0,NA
"LBY","Libya","HFCS",2019,0,0,0,NA
"LBY","Libya","HFCS",2020,0,0,0,NA
"LBY","Libya","HFCS",2021,0,0,0,NA
"LBY","Libya","HFCS",2022,0,0,0,NA
"LBY","Libya","HFCS",2023,0,0,0,NA
"LBY","Libya","HFCS",2024,0,0,0,NA
"LBY","Libya","HFCS",2025,0,0,0,NA
"LBY","Libya","HFCS",2026,0,0,0,NA
"LBY","Libya","HFCS",2027,0,0,0,NA
"LBY","Libya","HFCS",2028,0,0,0,NA
"LBY","Libya","HFCS",2029,0,0,0,NA
"LBY","Libya","HFCS",2030,0,0,0,NA
"LBY","Libya","MA",2017,0,0,0,NA
"LBY","Libya","MA",2018,0,0,0,NA
"LBY","Libya","MA",2019,0,0,0,NA
"LBY","Libya","MA",2020,0,0,0,NA
"LBY","Libya","MA",2021,0,0,0,NA
"LBY","Libya","MA",2022,0,0,0,NA
"LBY","Libya","MA",2023,0,0,0,NA
"LBY","Libya","MA",2024,0,0,0,NA
"LBY","Libya","MA",2025,0,0,0,NA
"LBY","Libya","MA",2026,0,0,0,NA
"LBY","Libya","MA",2027,0,0,0,NA
"LBY","Libya","MA",2028,0,0,0,NA
"LBY","Libya","MA",2029,0,0,0,NA
"LBY","Libya","MA",2030,0,0,0,NA
"LBY","Libya","MK",2017,0,0,0,NA
"LBY","Libya","MK",2018,0,0,0,NA
"LBY","Libya","MK",2019,0,0,0,NA
"LBY","Libya","MK",2020,0,0,0,NA
"LBY","Libya","MK",2021,0,0,0,NA
"LBY","Libya","MK",2022,0,0,0,NA
"LBY","Libya","MK",2023,0,0,0,NA
"LBY","Libya","MK",2024,0,0,0,NA
"LBY","Libya","MK",2025,0,0,0,NA
"LBY","Libya","MK",2026,0,0,0,NA
"LBY","Libya","MK",2027,0,0,0,NA
"LBY","Libya","MK",2028,0,0,0,NA
"LBY","Libya","MK",2029,0,0,0,NA
"LBY","Libya","MK",2030,0,0,0,NA
"LBY","Libya","OCG",2017,0,0,0,NA
"LBY","Libya","OCG",2018,0,0,0,NA
"LBY","Libya","OCG",2019,0,0,0,NA
"LBY","Libya","OCG",2020,0,0,0,NA
"LBY","Libya","OCG",2021,0,0,0,NA
"LBY","Libya","OCG",2022,0,0,0,NA
"LBY","Libya","OCG",2023,0,0,0,NA
"LBY","Libya","OCG",2024,0,0,0,NA
"LBY","Libya","OCG",2025,0,0,0,NA
"LBY","Libya","OCG",2026,0,0,0,NA
"LBY","Libya","OCG",2027,0,0,0,NA
"LBY","Libya","OCG",2028,0,0,0,NA
"LBY","Libya","OCG",2029,0,0,0,NA
"LBY","Libya","OCG",2030,0,0,0,NA
"LBY","Libya","OOS",2017,0,0,0,NA
"LBY","Libya","OOS",2018,0,0,0,NA
"LBY","Libya","OOS",2019,0,0,0,NA
"LBY","Libya","OOS",2020,0,0,0,NA
"LBY","Libya","OOS",2021,0,0,0,NA
"LBY","Libya","OOS",2022,0,0,0,NA
"LBY","Libya","OOS",2023,0,0,0,NA
"LBY","Libya","OOS",2024,0,0,0,NA
"LBY","Libya","OOS",2025,0,0,0,NA
"LBY","Libya","OOS",2026,0,0,0,NA
"LBY","Libya","OOS",2027,0,0,0,NA
"LBY","Libya","OOS",2028,0,0,0,NA
"LBY","Libya","OOS",2029,0,0,0,NA
"LBY","Libya","OOS",2030,0,0,0,NA
"LBY","Libya","OTH",2017,0,0,0,NA
"LBY","Libya","OTH",2018,0,0,0,NA
"LBY","Libya","OTH",2019,0,0,0,NA
"LBY","Libya","OTH",2020,0,0,0,NA
"LBY","Libya","OTH",2021,0,0,0,NA
"LBY","Libya","OTH",2022,0,0,0,NA
"LBY","Libya","OTH",2023,0,0,0,NA
"LBY","Libya","OTH",2024,0,0,0,NA
"LBY","Libya","OTH",2025,0,0,0,NA
"LBY","Libya","OTH",2026,0,0,0,NA
"LBY","Libya","OTH",2027,0,0,0,NA
"LBY","Libya","OTH",2028,0,0,0,NA
"LBY","Libya","OTH",2029,0,0,0,NA
"LBY","Libya","OTH",2030,0,0,0,NA
"LBY","Libya","PK",2017,0,0,0,NA
"LBY","Libya","PK",2018,0,0,0,NA
"LBY","Libya","PK",2019,0,0,0,NA
"LBY","Libya","PK",2020,0,0,0,NA
"LBY","Libya","PK",2021,0,0,0,NA
"LBY","Libya","PK",2022,0,0,0,NA
"LBY","Libya","PK",2023,0,0,0,NA
"LBY","Libya","PK",2024,0,0,0,NA
"LBY","Libya","PK",2025,0,0,0,NA
"LBY","Libya","PK",2026,0,0,0,NA
"LBY","Libya","PK",2027,0,0,0,NA
"LBY","Libya","PK",2028,0,0,0,NA
"LBY","Libya","PK",2029,0,0,0,NA
"LBY","Libya","PK",2030,0,0,0,NA
"LBY","Libya","PS",2017,0,0,0,NA
"LBY","Libya","PS",2018,0,0,0,NA
"LBY","Libya","PS",2019,0,0,0,NA
"LBY","Libya","PS",2020,0,0,0,NA
"LBY","Libya","PS",2021,0,0,0,NA
"LBY","Libya","PS",2022,0,0,0,NA
"LBY","Libya","PS",2023,0,0,0,NA
"LBY","Libya","PS",2024,0,0,0,NA
"LBY","Libya","PS",2025,0,0,0,NA
"LBY","Libya","PS",2026,0,0,0,NA
"LBY","Libya","PS",2027,0,0,0,NA
"LBY","Libya","PS",2028,0,0,0,NA
"LBY","Libya","PS",2029,0,0,0,NA
"LBY","Libya","PS",2030,0,0,0,NA
"LBY","Libya","PT",2017,0,0,0,NA
"LBY","Libya","PT",2018,0,0,0,NA
"LBY","Libya","PT",2019,0,0,0,NA
"LBY","Libya","PT",2020,0,0,0,NA
"LBY","Libya","PT",2021,0,0,0,NA
"LBY","Libya","PT",2022,0,0,0,NA
"LBY","Libya","PT",2023,0,0,0,NA
"LBY","Libya","PT",2024,0,0,0,NA
"LBY","Libya","PT",2025,0,0,0,NA
"LBY","Libya","PT",2026,0,0,0,NA
"LBY","Libya","PT",2027,0,0,0,NA
"LBY","Libya","PT",2028,0,0,0,NA
"LBY","Libya","PT",2029,0,0,0,NA
"LBY","Libya","PT",2030,0,0,0,NA
"LBY","Libya","RI",2017,0,0,0,NA
"LBY","Libya","RI",2018,0,0,0,NA
"LBY","Libya","RI",2019,0,0,0,NA
"LBY","Libya","RI",2020,0,0,0,NA
"LBY","Libya","RI",2021,0,0,0,NA
"LBY","Libya","RI",2022,0,0,0,NA
"LBY","Libya","RI",2023,0,0,0,NA
"LBY","Libya","RI",2024,0,0,0,NA
"LBY","Libya","RI",2025,0,0,0,NA
"LBY","Libya","RI",2026,0,0,0,NA
"LBY","Libya","RI",2027,0,0,0,NA
"LBY","Libya","RI",2028,0,0,0,NA
"LBY","Libya","RI",2029,0,0,0,NA
"LBY","Libya","RI",2030,0,0,0,NA
"LBY","Libya","RT",2017,0,0,0,NA
"LBY","Libya","RT",2018,0,0,0,NA
"LBY","Libya","RT",2019,0,0,0,NA
"LBY","Libya","RT",2020,0,0,0,NA
"LBY","Libya","RT",2021,0,0,0,NA
"LBY","Libya","RT",2022,0,0,0,NA
"LBY","Libya","RT",2023,0,0,0,NA
"LBY","Libya","RT",2024,0,0,0,NA
"LBY","Libya","RT",2025,0,0,0,NA
"LBY","Libya","RT",2026,0,0,0,NA
"LBY","Libya","RT",2027,0,0,0,NA
"LBY","Libya","RT",2028,0,0,0,NA
"LBY","Libya","RT",2029,0,0,0,NA
"LBY","Libya","RT",2030,0,0,0,NA
"LBY","Libya","SB",2017,0,0,0,NA
"LBY","Libya","SB",2018,0,0,0,NA
"LBY","Libya","SB",2019,0,0,0,NA
"LBY","Libya","SB",2020,0,0,0,NA
"LBY","Libya","SB",2021,0,0,0,NA
"LBY","Libya","SB",2022,0,0,0,NA
"LBY","Libya","SB",2023,0,0,0,NA
"LBY","Libya","SB",2024,0,0,0,NA
"LBY","Libya","SB",2025,0,0,0,NA
"LBY","Libya","SB",2026,0,0,0,NA
"LBY","Libya","SB",2027,0,0,0,NA
"LBY","Libya","SB",2028,0,0,0,NA
"LBY","Libya","SB",2029,0,0,0,NA
"LBY","Libya","SB",2030,0,0,0,NA
"LBY","Libya","SH",2017,0,0,0,NA
"LBY","Libya","SH",2018,0,0,0,NA
"LBY","Libya","SH",2019,0,0,0,NA
"LBY","Libya","SH",2020,0,0,0,NA
"LBY","Libya","SH",2021,0,0,0,NA
"LBY","Libya","SH",2022,0,0,0,NA
"LBY","Libya","SH",2023,0,0,0,NA
"LBY","Libya","SH",2024,0,0,0,NA
"LBY","Libya","SH",2025,0,0,0,NA
"LBY","Libya","SH",2026,0,0,0,NA
"LBY","Libya","SH",2027,0,0,0,NA
"LBY","Libya","SH",2028,0,0,0,NA
"LBY","Libya","SH",2029,0,0,0,NA
"LBY","Libya","SH",2030,0,0,0,NA
"LBY","Libya","SU",2017,0,0,0,NA
"LBY","Libya","SU",2018,0,0,0,NA
"LBY","Libya","SU",2019,0,0,0,NA
"LBY","Libya","SU",2020,0,0,0,NA
"LBY","Libya","SU",2021,0,0,0,NA
"LBY","Libya","SU",2022,0,0,0,NA
"LBY","Libya","SU",2023,0,0,0,NA
"LBY","Libya","SU",2024,0,0,0,NA
"LBY","Libya","SU",2025,0,0,0,NA
"LBY","Libya","SU",2026,0,0,0,NA
"LBY","Libya","SU",2027,0,0,0,NA
"LBY","Libya","SU",2028,0,0,0,NA
"LBY","Libya","SU",2029,0,0,0,NA
"LBY","Libya","SU",2030,0,0,0,NA
"LBY","Libya","TOT",2017,0,0,0,NA
"LBY","Libya","TOT",2018,0,0,0,NA
"LBY","Libya","TOT",2019,0,0,0,NA
"LBY","Libya","TOT",2020,0,0,0,NA
"LBY","Libya","TOT",2021,0,0,0,NA
"LBY","Libya","TOT",2022,0,0,0,NA
"LBY","Libya","TOT",2023,0,0,0,NA
"LBY","Libya","TOT",2024,0,0,0,NA
"LBY","Libya","TOT",2025,0,0,0,NA
"LBY","Libya","TOT",2026,0,0,0,NA
"LBY","Libya","TOT",2027,0,0,0,NA
"LBY","Libya","TOT",2028,0,0,0,NA
"LBY","Libya","TOT",2029,0,0,0,NA
"LBY","Libya","TOT",2030,0,0,0,NA
"LBY","Libya","VL",2017,0,0,0,NA
"LBY","Libya","VL",2018,0,0,0,NA
"LBY","Libya","VL",2019,0,0,0,NA
"LBY","Libya","VL",2020,0,0,0,NA
"LBY","Libya","VL",2021,0,0,0,NA
"LBY","Libya","VL",2022,0,0,0,NA
"LBY","Libya","VL",2023,0,0,0,NA
"LBY","Libya","VL",2024,0,0,0,NA
"LBY","Libya","VL",2025,0,0,0,NA
"LBY","Libya","VL",2026,0,0,0,NA
"LBY","Libya","VL",2027,0,0,0,NA
"LBY","Libya","VL",2028,0,0,0,NA
"LBY","Libya","VL",2029,0,0,0,NA
"LBY","Libya","VL",2030,0,0,0,NA
"LBY","Libya","WT",2017,0,0,0,NA
"LBY","Libya","WT",2018,0,0,0,NA
"LBY","Libya","WT",2019,0,0,0,NA
"LBY","Libya","WT",2020,0,0,0,NA
"LBY","Libya","WT",2021,0,0,0,NA
"LBY","Libya","WT",2022,0,0,0,NA
"LBY","Libya","WT",2023,0,0,0,NA
"LBY","Libya","WT",2024,0,0,0,NA
"LBY","Libya","WT",2025,0,0,0,NA
"LBY","Libya","WT",2026,0,0,0,NA
"LBY","Libya","WT",2027,0,0,0,NA
"LBY","Libya","WT",2028,0,0,0,NA
"LBY","Libya","WT",2029,0,0,0,NA
"LBY","Libya","WT",2030,0,0,0,NA
"LCA","St. Lucia","BT",2017,19.93,19.93,0,0
"LCA","St. Lucia","BT",2018,20.41723016,20.41723016,0,0
"LCA","St. Lucia","BT",2019,19.74738704,19.74738704,0,0
"LCA","St. Lucia","BT",2020,20.11385183,20.1140167,-0.000164866,-0.000819657
"LCA","St. Lucia","BT",2021,20.40783543,20.4096455,-0.00181007,-0.008868698
"LCA","St. Lucia","BT",2022,20.70261984,20.70355974,-0.000939895,-0.004539774
"LCA","St. Lucia","BT",2023,21.01655399,21.01597834,0.000575647,0.00273909
"LCA","St. Lucia","BT",2024,21.32331235,21.32295355,0.000358803,0.001682706
"LCA","St. Lucia","BT",2025,21.64258283,21.64346368,-0.000880841,-0.00406978
"LCA","St. Lucia","BT",2026,21.9643037,21.96578954,-0.001485836,-0.006764318
"LCA","St. Lucia","BT",2027,22.28953174,22.29202344,-0.002491705,-0.011177563
"LCA","St. Lucia","BT",2028,22.6193659,22.62236561,-0.002999712,-0.013259939
"LCA","St. Lucia","BT",2029,22.95176676,22.95536495,-0.003598191,-0.015674726
"LCA","St. Lucia","BT",2030,23.28750022,23.2922374,-0.004737186,-0.020338046
"LCA","St. Lucia","BV",2017,45.43,45.43,0,0
"LCA","St. Lucia","BV",2018,44.01875302,44.01875302,0,0
"LCA","St. Lucia","BV",2019,43.53038944,43.53038944,0,0
"LCA","St. Lucia","BV",2020,43.54835778,43.57752971,-0.029171934,-0.066942605
"LCA","St. Lucia","BV",2021,43.66298888,43.73209308,-0.069104203,-0.15801714
"LCA","St. Lucia","BV",2022,43.8037723,43.90852835,-0.104756049,-0.23857791
"LCA","St. Lucia","BV",2023,43.93453314,44.06294751,-0.128414377,-0.291433924
"LCA","St. Lucia","BV",2024,44.09350374,44.24418975,-0.150686006,-0.340578067
"LCA","St. Lucia","BV",2025,44.25975251,44.43463974,-0.174887225,-0.393583082
"LCA","St. Lucia","BV",2026,44.39513226,44.59682065,-0.201688389,-0.452248359
"LCA","St. Lucia","BV",2027,44.53678815,44.77066254,-0.233874393,-0.52238314
"LCA","St. Lucia","BV",2028,44.69492587,44.95876846,-0.263842583,-0.586854561
"LCA","St. Lucia","BV",2029,44.86850206,45.16098164,-0.292479576,-0.647637774
"LCA","St. Lucia","BV",2030,45.05230765,45.37945061,-0.327142959,-0.720905509
"LCA","St. Lucia","CN",2017,24.8,24.8,0,0
"LCA","St. Lucia","CN",2018,24.68639689,24.68639689,0,0
"LCA","St. Lucia","CN",2019,24.57873576,24.57873576,0,0
"LCA","St. Lucia","CN",2020,24.47713881,24.47713881,0,0
"LCA","St. Lucia","CN",2021,24.38214238,24.38214238,0,0
"LCA","St. Lucia","CN",2022,24.29479669,24.29479669,0,0
"LCA","St. Lucia","CN",2023,24.21190782,24.21190782,0,0
"LCA","St. Lucia","CN",2024,24.13470352,24.13470352,0,0
"LCA","St. Lucia","CN",2025,24.06308058,24.06308058,0,0
"LCA","St. Lucia","CN",2026,23.99915124,23.99915124,0,0
"LCA","St. Lucia","CN",2027,23.93969455,23.93969455,0,0
"LCA","St. Lucia","CN",2028,23.88618929,23.88618929,0,0
"LCA","St. Lucia","CN",2029,23.83984221,23.83984221,0,0
"LCA","St. Lucia","CN",2030,23.79865201,23.79865201,0,0
"LCA","St. Lucia","EG",2017,12.74,12.74,0,0
"LCA","St. Lucia","EG",2018,12.96953455,12.96953455,0,0
"LCA","St. Lucia","EG",2019,13.13318276,13.13318276,0,0
"LCA","St. Lucia","EG",2020,13.30212453,13.32002866,-0.017904139,-0.134415169
"LCA","St. Lucia","EG",2021,13.50887091,13.53091026,-0.022039347,-0.162881478
"LCA","St. Lucia","EG",2022,13.73090434,13.75960811,-0.028703774,-0.208608952
