"group_code","group_name","aq_type","sector","sector_long","year","prod_mt"
"EUN","E27","marine","crustaceans","marine-crustaceans",2024,643.904280453475
"EUN","E27","marine","crustaceans","marine-crustaceans",2025,671.233178078304
"EUN","E27","marine","crustaceans","marine-crustaceans",2026,699.878010305095
"EUN","E27","marine","crustaceans","marine-crustaceans",2027,729.907549375254
"EUN","E27","marine","crustaceans","marine-crustaceans",2028,761.394333206507
"EUN","E27","marine","crustaceans","marine-crustaceans",2029,794.414876969649
"EUN","E27","marine","crustaceans","marine-crustaceans",2030,829.049896734782
"EUN","E27","marine","finfish","marine-finfish",2018,260449.088176688
"EUN","E27","marine","finfish","marine-finfish",2019,269713.240671746
"EUN","E27","marine","finfish","marine-finfish",2020,279334.269459305
"EUN","E27","marine","finfish","marine-finfish",2021,289327.306625819
"EUN","E27","marine","finfish","marine-finfish",2022,299708.206988635
"EUN","E27","marine","finfish","marine-finfish",2023,310493.587318415
"EUN","E27","marine","finfish","marine-finfish",2024,321700.867940793
"EUN","E27","marine","finfish","marine-finfish",2025,333348.316873567
"EUN","E27","marine","finfish","marine-finfish",2026,345455.096666446
"EUN","E27","marine","finfish","marine-finfish",2027,358041.314121969
"EUN","E27","marine","finfish","marine-finfish",2028,371128.073088531
"EUN","E27","marine","finfish","marine-finfish",2029,384737.530529726
"EUN","E27","marine","finfish","marine-finfish",2030,398892.956088355
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2018,7.5
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"NEI","Other nei","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"NEI","Other nei","inland","finfish","inland-finfish",2018,8
"NEI","Other nei","inland","finfish","inland-finfish",2019,8.14308547520946
"NEI","Other nei","inland","finfish","inland-finfish",2020,8.28873013207091
"NEI","Other nei","inland","finfish","inland-finfish",2021,8.4369797432997
"NEI","Other nei","inland","finfish","inland-finfish",2022,8.58788090028753
"NEI","Other nei","inland","finfish","inland-finfish",2023,8.74148102774501
"NEI","Other nei","inland","finfish","inland-finfish",2024,8.89782839860618
"NEI","Other nei","inland","finfish","inland-finfish",2025,9.05697214919953
"NEI","Other nei","inland","finfish","inland-finfish",2026,9.21896229469041
"NEI","Other nei","inland","finfish","inland-finfish",2027,9.38384974479965
"NEI","Other nei","inland","finfish","inland-finfish",2028,9.55168631980325
"NEI","Other nei","inland","finfish","inland-finfish",2029,9.72252476681834
"NEI","Other nei","inland","finfish","inland-finfish",2030,9.89641877638033
"NEI","Other nei","marine","bivalves","marine-bivalves",2018,6.3
"NEI","Other nei","marine","bivalves","marine-bivalves",2019,6.37510309388351
"NEI","Other nei","marine","bivalves","marine-bivalves",2020,6.45110150121319
"NEI","Other nei","marine","bivalves","marine-bivalves",2021,6.52800589513346
"NEI","Other nei","marine","bivalves","marine-bivalves",2022,6.60582707602462
"NEI","Other nei","marine","bivalves","marine-bivalves",2023,6.68457597301968
"NEI","Other nei","marine","bivalves","marine-bivalves",2024,6.76426364553923
"NEI","Other nei","marine","bivalves","marine-bivalves",2025,6.84490128484459
"NEI","Other nei","marine","bivalves","marine-bivalves",2026,6.92650021560952
"NEI","Other nei","marine","bivalves","marine-bivalves",2027,7.00907189751064
"NEI","Other nei","marine","bivalves","marine-bivalves",2028,7.09262792683684
"NEI","Other nei","marine","bivalves","marine-bivalves",2029,7.17718003811779
"NEI","Other nei","marine","bivalves","marine-bivalves",2030,7.26274010577202
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2018,11
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"NEI","Other nei","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"NEI","Other nei","marine","finfish","marine-finfish",2018,6.51
"NEI","Other nei","marine","finfish","marine-finfish",2019,6.57532025231461
"NEI","Other nei","marine","finfish","marine-finfish",2020,6.64129591712729
"NEI","Other nei","marine","finfish","marine-finfish",2021,6.70793357073754
"NEI","Other nei","marine","finfish","marine-finfish",2022,6.77523985543036
"NEI","Other nei","marine","finfish","marine-finfish",2023,6.8432214801383
"NEI","Other nei","marine","finfish","marine-finfish",2024,6.91188522111025
"NEI","Other nei","marine","finfish","marine-finfish",2025,6.98123792258683
"NEI","Other nei","marine","finfish","marine-finfish",2026,7.05128649748264
"NEI","Other nei","marine","finfish","marine-finfish",2027,7.12203792807529
"NEI","Other nei","marine","finfish","marine-finfish",2028,7.19349926670142
"NEI","Other nei","marine","finfish","marine-finfish",2029,7.26567763645962
"NEI","Other nei","marine","finfish","marine-finfish",2030,7.33858023192048
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2018,82.5
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2019,84.1563201579955
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2020,85.8458936064853
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2021,87.5693879587466
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2022,89.3274842314666
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2023,91.1208771138375
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2024,92.9502752420542
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2025,94.8164014793226
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2026,96.7199932014898
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2027,98.6618025884087
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2028,100.642596921152
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2029,102.663158885195
"NEO","Other Near East","inland","crustaceans","inland-crustaceans",2030,104.72428687968
"NEO","Other Near East","inland","finfish","inland-finfish",2018,38265.0816879305
"NEO","Other Near East","inland","finfish","inland-finfish",2019,40383.2472474479
"NEO","Other Near East","inland","finfish","inland-finfish",2020,42624.1390855688
"NEO","Other Near East","inland","finfish","inland-finfish",2021,44994.9763191289
"NEO","Other Near East","inland","finfish","inland-finfish",2022,47503.4049423654
"NEO","Other Near East","inland","finfish","inland-finfish",2023,50157.5231255002
"NEO","Other Near East","inland","finfish","inland-finfish",2024,52965.9080147471
"NEO","Other Near East","inland","finfish","inland-finfish",2025,55937.6441229612
"NEO","Other Near East","inland","finfish","inland-finfish",2026,59082.3534054581
"NEO","Other Near East","inland","finfish","inland-finfish",2027,62410.2271211534
"NEO","Other Near East","inland","finfish","inland-finfish",2028,65932.059585136
"NEO","Other Near East","inland","finfish","inland-finfish",2029,69659.2839251011
"NEO","Other Near East","inland","finfish","inland-finfish",2030,73604.0099607623
"NEO","Other Near East","marine","bivalves","marine-bivalves",2018,69.3
"NEO","Other Near East","marine","bivalves","marine-bivalves",2019,70.1261340327186
"NEO","Other Near East","marine","bivalves","marine-bivalves",2020,70.9621165133451
"NEO","Other Near East","marine","bivalves","marine-bivalves",2021,71.808064846468
"NEO","Other Near East","marine","bivalves","marine-bivalves",2022,72.6640978362708
"NEO","Other Near East","marine","bivalves","marine-bivalves",2023,73.5303357032165
"NEO","Other Near East","marine","bivalves","marine-bivalves",2024,74.4069001009316
"NEO","Other Near East","marine","bivalves","marine-bivalves",2025,75.2939141332905
"NEO","Other Near East","marine","bivalves","marine-bivalves",2026,76.1915023717047
"NEO","Other Near East","marine","bivalves","marine-bivalves",2027,77.099790872617
"NEO","Other Near East","marine","bivalves","marine-bivalves",2028,78.0189071952052
"NEO","Other Near East","marine","bivalves","marine-bivalves",2029,78.9489804192957
"NEO","Other Near East","marine","bivalves","marine-bivalves",2030,79.8901411634922
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2018,348.426564452844
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2019,366.242796279779
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2020,385.077445866865
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2021,404.992057370126
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2022,426.051986421525
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2023,448.326638596806
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2024,471.889722865175
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2025,496.819520963652
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2026,523.199173698258
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2027,551.11698523734
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2028,580.666746529402
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2029,611.948079049137
"NEO","Other Near East","marine","crustaceans","marine-crustaceans",2030,645.066800151149
"NEO","Other Near East","marine","finfish","marine-finfish",2018,3961.26666787384
"NEO","Other Near East","marine","finfish","marine-finfish",2019,4095.0153843547
"NEO","Other Near East","marine","finfish","marine-finfish",2020,4233.52992097294
"NEO","Other Near East","marine","finfish","marine-finfish",2021,4376.98280150461
"NEO","Other Near East","marine","finfish","marine-finfish",2022,4525.55282286927
"NEO","Other Near East","marine","finfish","marine-finfish",2023,4679.42528350805
"NEO","Other Near East","marine","finfish","marine-finfish",2024,4838.79222007883
"NEO","Other Near East","marine","finfish","marine-finfish",2025,5003.85265277138
"NEO","Other Near East","marine","finfish","marine-finfish",2026,5174.81283955652
"NEO","Other Near East","marine","finfish","marine-finfish",2027,5351.88653969449
"NEO","Other Near East","marine","finfish","marine-finfish",2028,5535.29528684005
"NEO","Other Near East","marine","finfish","marine-finfish",2029,5725.26867209351
"NEO","Other Near East","marine","finfish","marine-finfish",2030,5922.04463736031
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2018,187.801149119636
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2019,191.571559167897
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2020,195.417666260605
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2021,199.340990137646
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2022,203.343081050128
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2023,207.425520372943
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2024,211.589921229626
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2025,215.837929129764
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2026,220.171222619189
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2027,224.591513943246
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2028,229.100549723354
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2029,233.700111647168
"OCE","Other Oceania","inland","crustaceans","inland-crustaceans",2030,238.392017172586
"OCE","Other Oceania","inland","finfish","inland-finfish",2018,2277.75659726074
"OCE","Other Oceania","inland","finfish","inland-finfish",2019,2410.86391715816
"OCE","Other Oceania","inland","finfish","inland-finfish",2020,2552.56974258644
"OCE","Other Oceania","inland","finfish","inland-finfish",2021,2703.44641641937
"OCE","Other Oceania","inland","finfish","inland-finfish",2022,2864.10469329785
"OCE","Other Oceania","inland","finfish","inland-finfish",2023,3035.19632326222
"OCE","Other Oceania","inland","finfish","inland-finfish",2024,3217.41680926565
"OCE","Other Oceania","inland","finfish","inland-finfish",2025,3411.50835027291
"OCE","Other Oceania","inland","finfish","inland-finfish",2026,3618.26298243646
"OCE","Other Oceania","inland","finfish","inland-finfish",2027,3838.52593168289
"OCE","Other Oceania","inland","finfish","inland-finfish",2028,4073.19919194021
"OCE","Other Oceania","inland","finfish","inland-finfish",2029,4323.24534419425
"OCE","Other Oceania","inland","finfish","inland-finfish",2030,4589.69163258507
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2018,1371.11849184606
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2019,1387.91166743677
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2020,1404.92431343997
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2021,1422.15987583411
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2022,1439.62187738412
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2023,1457.3139200935
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2024,1475.23968775189
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2025,1493.40294858182
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2026,1511.80755798919
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2027,1530.45746142139
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2028,1549.35669733792
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2029,1568.50940029795
"OCE","Other Oceania","marine","bivalves","marine-bivalves",2030,1587.91980416997
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2018,1848.7459133271
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2019,1900.97464665431
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2020,1954.89175823618
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2021,2010.56435682224
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2022,2068.06286886347
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2023,2127.46123039595
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2024,2188.83709101144
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2025,2252.27203070805
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2026,2317.85179046772
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2027,2385.66651746376
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2028,2455.81102586239
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2029,2528.38507424688
"OCE","Other Oceania","marine","crustaceans","marine-crustaceans",2030,2603.49366076224
"OCE","Other Oceania","marine","finfish","marine-finfish",2018,185.971221976756
"OCE","Other Oceania","marine","finfish","marine-finfish",2019,188.520976717731
"OCE","Other Oceania","marine","finfish","marine-finfish",2020,191.121219314994
"OCE","Other Oceania","marine","finfish","marine-finfish",2021,193.7733634278
"OCE","Other Oceania","marine","finfish","marine-finfish",2022,196.47886993786
"OCE","Other Oceania","marine","finfish","marine-finfish",2023,199.239248626493
"OCE","Other Oceania","marine","finfish","marine-finfish",2024,202.056059912444
"OCE","Other Oceania","marine","finfish","marine-finfish",2025,204.930916652556
"OCE","Other Oceania","marine","finfish","marine-finfish",2026,207.865486007596
"OCE","Other Oceania","marine","finfish","marine-finfish",2027,210.861491375589
"OCE","Other Oceania","marine","finfish","marine-finfish",2028,213.920714395132
"OCE","Other Oceania","marine","finfish","marine-finfish",2029,217.044997021214
"OCE","Other Oceania","marine","finfish","marine-finfish",2030,220.236243676191
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2018,318.916738830446
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2019,325.740194314848
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2020,332.720314278665
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2021,339.8611639626
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2022,347.166933243092
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2023,354.641941146285
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2024,362.290640546713
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2025,370.11762305878
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2026,378.127624129526
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2027,386.325528341536
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2028,394.716374935255
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2029,403.305363560403
"SAC","Other South America and Caribbean","inland","crustaceans","inland-crustaceans",2030,412.097860266604
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2018,136650.488607556
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2019,142675.366124685
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2020,149079.33845573
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2021,155889.931742083
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2022,163136.764111519
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2023,170851.707414614
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2024,179069.061585264
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2025,187825.742617814
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2026,197161.485231748
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2027,207119.061379716
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2028,217744.515846071
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2029,229087.420281959
"SAC","Other South America and Caribbean","inland","finfish","inland-finfish",2030,241201.147129542
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2018,1491.09988074861
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2019,1513.33823479401
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2020,1536.03376512477
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2021,1559.2001881776
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2022,1582.85173967604
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2023,1607.0031961328
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2024,1631.66989726734
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2025,1656.86776937813
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2026,1682.61334971043
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2027,1708.9238118624
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2028,1735.81699227402
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2029,1763.31141784535
"SAC","Other South America and Caribbean","marine","bivalves","marine-bivalves",2030,1791.42633473259
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2018,585425.132430966
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2019,621192.068069275
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2020,659175.718870394
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2021,699514.351743907
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2022,742354.884435624
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2023,787853.427681225
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2024,836175.861373415
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2025,887498.446878245
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2026,942008.477770418
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2027,999904.971400032
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2028,1061399.40385478
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2029,1126716.49104275
"SAC","Other South America and Caribbean","marine","crustaceans","marine-crustaceans",2030,1196095.01879225
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2018,3733.68321639083
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2019,3851.09048679232
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2020,3972.58758286279
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2021,4098.3215961513
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2022,4228.44495690571
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2023,4363.11562833417
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2024,4502.49730794025
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2025,4646.75963618928
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2026,4796.078412773
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2027,4950.63582074917
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2028,5110.62065884304
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2029,5276.2285822078
"SAC","Other South America and Caribbean","marine","finfish","marine-finfish",2030,5447.66235195226
