"iso3","country","food_code","year","AqCaH","AqCaL","Diff","Perc"
"MHL","Marshall Islands","VL",2029,0,0,0,NA
"MHL","Marshall Islands","VL",2030,0,0,0,NA
"MHL","Marshall Islands","WT",2017,0,0,0,NA
"MHL","Marshall Islands","WT",2018,0,0,0,NA
"MHL","Marshall Islands","WT",2019,0,0,0,NA
"MHL","Marshall Islands","WT",2020,0,0,0,NA
"MHL","Marshall Islands","WT",2021,0,0,0,NA
"MHL","Marshall Islands","WT",2022,0,0,0,NA
"MHL","Marshall Islands","WT",2023,0,0,0,NA
"MHL","Marshall Islands","WT",2024,0,0,0,NA
"MHL","Marshall Islands","WT",2025,0,0,0,NA
"MHL","Marshall Islands","WT",2026,0,0,0,NA
"MHL","Marshall Islands","WT",2027,0,0,0,NA
"MHL","Marshall Islands","WT",2028,0,0,0,NA
"MHL","Marshall Islands","WT",2029,0,0,0,NA
"MHL","Marshall Islands","WT",2030,0,0,0,NA
"MKD","Macedonia","BT",2017,54.05,54.05,0,0
"MKD","Macedonia","BT",2018,45.28853236,45.28853236,0,0
"MKD","Macedonia","BT",2019,49.25367566,49.25367566,0,0
"MKD","Macedonia","BT",2020,50.01057326,50.01689651,-0.006323247,-0.012642222
"MKD","Macedonia","BT",2021,49.77170142,49.79121995,-0.019518531,-0.039200748
"MKD","Macedonia","BT",2022,49.55998112,49.58620889,-0.026227771,-0.052893278
"MKD","Macedonia","BT",2023,49.37679629,49.40376234,-0.026966053,-0.054582995
"MKD","Macedonia","BT",2024,49.16106853,49.19070158,-0.029633051,-0.060241163
"MKD","Macedonia","BT",2025,48.9692,48.99997441,-0.03077441,-0.062804952
"MKD","Macedonia","BT",2026,48.77551697,48.8121041,-0.03658713,-0.074955036
"MKD","Macedonia","BT",2027,48.58372639,48.6233584,-0.039632012,-0.081508175
"MKD","Macedonia","BT",2028,48.39129193,48.43039279,-0.039100858,-0.080736198
"MKD","Macedonia","BT",2029,48.19275371,48.23402599,-0.04127228,-0.085566732
"MKD","Macedonia","BT",2030,47.98875089,48.02993174,-0.041180859,-0.085739991
"MKD","Macedonia","BV",2017,47,47,0,0
"MKD","Macedonia","BV",2018,48.79433608,48.79433608,0,0
"MKD","Macedonia","BV",2019,50.82259742,50.82259742,0,0
"MKD","Macedonia","BV",2020,50.86625164,50.86254405,0.003707587,0.007289425
"MKD","Macedonia","BV",2021,50.80665435,50.82971234,-0.023057987,-0.045363205
"MKD","Macedonia","BV",2022,50.8461941,50.88373153,-0.037537429,-0.073770983
"MKD","Macedonia","BV",2023,50.83055556,50.8897648,-0.059209242,-0.116348035
"MKD","Macedonia","BV",2024,50.74788247,50.83452953,-0.086647059,-0.170449219
"MKD","Macedonia","BV",2025,50.63195887,50.73693364,-0.104974768,-0.206900103
"MKD","Macedonia","BV",2026,50.48192751,50.59317446,-0.11124695,-0.219885294
"MKD","Macedonia","BV",2027,50.33612994,50.45339456,-0.117264622,-0.23242167
"MKD","Macedonia","BV",2028,50.21436587,50.35594167,-0.141575795,-0.28115013
"MKD","Macedonia","BV",2029,50.09585311,50.25944228,-0.163589171,-0.325489428
"MKD","Macedonia","BV",2030,49.99137247,50.17085883,-0.179486364,-0.357750232
"MKD","Macedonia","CN",2017,1.04,1.04,0,0
"MKD","Macedonia","CN",2018,1.039056734,1.039056734,0,0
"MKD","Macedonia","CN",2019,1.038225703,1.038225703,0,0
"MKD","Macedonia","CN",2020,1.03757188,1.03757188,0,0
"MKD","Macedonia","CN",2021,1.037114839,1.037114839,0,0
"MKD","Macedonia","CN",2022,1.036858301,1.036858301,0,0
"MKD","Macedonia","CN",2023,1.036817112,1.036817112,0,0
"MKD","Macedonia","CN",2024,1.03700564,1.03700564,0,0
"MKD","Macedonia","CN",2025,1.037422318,1.037422318,0,0
"MKD","Macedonia","CN",2026,1.038093318,1.038093318,0,0
"MKD","Macedonia","CN",2027,1.039017438,1.039017438,0,0
"MKD","Macedonia","CN",2028,1.040206149,1.040206149,0,0
"MKD","Macedonia","CN",2029,1.041667132,1.041667132,0,0
"MKD","Macedonia","CN",2030,1.043410893,1.043410893,0,0
"MKD","Macedonia","EG",2017,19.65,19.65,0,0
"MKD","Macedonia","EG",2018,20.11808735,20.11808735,0,0
"MKD","Macedonia","EG",2019,20.57738899,20.57738899,0,0
"MKD","Macedonia","EG",2020,20.84295408,20.87622041,-0.033266323,-0.159350317
"MKD","Macedonia","EG",2021,21.08874158,21.11729673,-0.028555154,-0.135221635
"MKD","Macedonia","EG",2022,21.35297918,21.4066876,-0.053708415,-0.250895498
"MKD","Macedonia","EG",2023,21.61145376,21.6863008,-0.074847032,-0.345135081
"MKD","Macedonia","EG",2024,21.8813238,21.97243469,-0.091110891,-0.414659969
"MKD","Macedonia","EG",2025,22.15203751,22.25954571,-0.107508195,-0.48297569
"MKD","Macedonia","EG",2026,22.43078855,22.54865925,-0.117870704,-0.522739304
"MKD","Macedonia","EG",2027,22.71101019,22.85023696,-0.139226766,-0.60930119
"MKD","Macedonia","EG",2028,23.00219785,23.15785391,-0.155656056,-0.672152338
"MKD","Macedonia","EG",2029,23.29721589,23.46911455,-0.171898654,-0.732446271
"MKD","Macedonia","EG",2030,23.59545733,23.78687773,-0.1914204,-0.804731086
"MKD","Macedonia","FH",2017,0,0,0,NA
"MKD","Macedonia","FH",2018,0,0,0,NA
"MKD","Macedonia","FH",2019,0,0,0,NA
"MKD","Macedonia","FH",2020,0,0,0,NA
"MKD","Macedonia","FH",2021,0,0,0,NA
"MKD","Macedonia","FH",2022,0,0,0,NA
"MKD","Macedonia","FH",2023,0,0,0,NA
"MKD","Macedonia","FH",2024,0,0,0,NA
"MKD","Macedonia","FH",2025,0,0,0,NA
"MKD","Macedonia","FH",2026,0,0,0,NA
"MKD","Macedonia","FH",2027,0,0,0,NA
"MKD","Macedonia","FH",2028,0,0,0,NA
"MKD","Macedonia","FH",2029,0,0,0,NA
"MKD","Macedonia","FH",2030,0,0,0,NA
"MKD","Macedonia","FV",2017,272.6,272.6,0,0
"MKD","Macedonia","FV",2018,270.5240852,270.5240852,0,0
"MKD","Macedonia","FV",2019,275.0353314,275.0353314,0,0
"MKD","Macedonia","FV",2020,273.7616578,273.8547496,-0.093091778,-0.033993122
"MKD","Macedonia","FV",2021,274.2146758,274.2973053,-0.08262944,-0.030124044
"MKD","Macedonia","FV",2022,274.6971181,274.841098,-0.143979836,-0.052386574
"MKD","Macedonia","FV",2023,275.1603428,275.3450477,-0.184704893,-0.067081248
"MKD","Macedonia","FV",2024,275.6374025,275.8564148,-0.219012327,-0.079393596
"MKD","Macedonia","FV",2025,276.1782507,276.4386858,-0.260435079,-0.094210793
"MKD","Macedonia","FV",2026,276.8223209,277.1302181,-0.307897187,-0.11110199
"MKD","Macedonia","FV",2027,277.4922594,277.8588926,-0.366633192,-0.131949418
"MKD","Macedonia","FV",2028,278.2203573,278.6333522,-0.412994976,-0.148221659
"MKD","Macedonia","FV",2029,278.9970483,279.4625518,-0.465503544,-0.166570992
"MKD","Macedonia","FV",2030,279.8360173,280.3643029,-0.528285517,-0.188428238
"MKD","Macedonia","HFCS",2017,19.46,19.46,0,0
"MKD","Macedonia","HFCS",2018,19.44235004,19.44235004,0,0
"MKD","Macedonia","HFCS",2019,19.42680017,19.42680017,0,0
"MKD","Macedonia","HFCS",2020,19.41456613,19.41456613,0,0
"MKD","Macedonia","HFCS",2021,19.40601419,19.40601419,0,0
"MKD","Macedonia","HFCS",2022,19.40121398,19.40121398,0,0
"MKD","Macedonia","HFCS",2023,19.40044326,19.40044326,0,0
"MKD","Macedonia","HFCS",2024,19.40397092,19.40397092,0,0
"MKD","Macedonia","HFCS",2025,19.4117676,19.4117676,0,0
"MKD","Macedonia","HFCS",2026,19.42432305,19.42432305,0,0
"MKD","Macedonia","HFCS",2027,19.44161475,19.44161475,0,0
"MKD","Macedonia","HFCS",2028,19.46385736,19.46385736,0,0
"MKD","Macedonia","HFCS",2029,19.4911946,19.4911946,0,0
"MKD","Macedonia","HFCS",2030,19.52382305,19.52382305,0,0
"MKD","Macedonia","MA",2017,201.58,201.58,0,0
"MKD","Macedonia","MA",2018,202.6092899,202.6092899,0,0
"MKD","Macedonia","MA",2019,190.7513756,190.7513756,0,0
"MKD","Macedonia","MA",2020,191.829828,191.8577557,-0.027927604,-0.014556411
"MKD","Macedonia","MA",2021,192.5308269,192.554861,-0.024034065,-0.012481671
"MKD","Macedonia","MA",2022,193.2884982,193.3290155,-0.040517306,-0.020957695
"MKD","Macedonia","MA",2023,194.0020611,194.0614689,-0.059407741,-0.030612847
"MKD","Macedonia","MA",2024,194.7108792,194.7832732,-0.072394057,-0.037166465
"MKD","Macedonia","MA",2025,195.4108953,195.4969772,-0.086081928,-0.044032358
"MKD","Macedonia","MA",2026,196.1019081,196.1985787,-0.096670668,-0.049271849
"MKD","Macedonia","MA",2027,196.7827158,196.8933281,-0.110612313,-0.056178802
"MKD","Macedonia","MA",2028,197.4638878,197.5841885,-0.120300652,-0.060885769
"MKD","Macedonia","MA",2029,198.1375982,198.2693259,-0.131727695,-0.066438767
"MKD","Macedonia","MA",2030,198.817354,198.9623954,-0.145041408,-0.072898905
"MKD","Macedonia","MK",2017,208.38,208.38,0,0
"MKD","Macedonia","MK",2018,205.6778129,205.6778129,0,0
"MKD","Macedonia","MK",2019,204.9883733,204.9883733,0,0
"MKD","Macedonia","MK",2020,205.1475919,205.2959536,-0.148361673,-0.072267217
"MKD","Macedonia","MK",2021,205.0724552,205.2214278,-0.148972584,-0.072591145
"MKD","Macedonia","MK",2022,205.092757,205.360592,-0.267834934,-0.130421777
"MKD","Macedonia","MK",2023,205.2544357,205.6111214,-0.356685729,-0.173475893
"MKD","Macedonia","MK",2024,205.3936199,205.8245057,-0.430885788,-0.209346203
"MKD","Macedonia","MK",2025,205.5869246,206.0814595,-0.494534901,-0.239970593
"MKD","Macedonia","MK",2026,205.8220367,206.3578337,-0.535796925,-0.259644577
"MKD","Macedonia","MK",2027,206.1149059,206.7376275,-0.622721566,-0.301213462
"MKD","Macedonia","MK",2028,206.4907558,207.1683666,-0.67761081,-0.32708218
"MKD","Macedonia","MK",2029,206.8997875,207.6363263,-0.736538803,-0.354725407
"MKD","Macedonia","MK",2030,207.3565099,208.152172,-0.795662112,-0.382250209
"MKD","Macedonia","OCG",2017,17.44,17.44,0,0
"MKD","Macedonia","OCG",2018,17.45643833,17.45643833,0,0
"MKD","Macedonia","OCG",2019,17.34572953,17.34572953,0,0
"MKD","Macedonia","OCG",2020,17.28112353,17.28354103,-0.002417497,-0.013987278
"MKD","Macedonia","OCG",2021,17.24081899,17.24316657,-0.002347572,-0.013614504
"MKD","Macedonia","OCG",2022,17.21262466,17.21611216,-0.003487495,-0.020257158
"MKD","Macedonia","OCG",2023,17.16987351,17.17438431,-0.004510807,-0.026264738
"MKD","Macedonia","OCG",2024,17.13411149,17.13928437,-0.005172872,-0.030181379
"MKD","Macedonia","OCG",2025,17.09686964,17.10285181,-0.005982161,-0.034977566
"MKD","Macedonia","OCG",2026,17.05770958,17.06486162,-0.007152047,-0.041910961
"MKD","Macedonia","OCG",2027,17.01794596,17.02580231,-0.007856355,-0.046143819
"MKD","Macedonia","OCG",2028,16.97658829,16.98492655,-0.008338263,-0.049092133
"MKD","Macedonia","OCG",2029,16.93400954,16.94296501,-0.008955468,-0.052856559
"MKD","Macedonia","OCG",2030,16.89044297,16.90010677,-0.009663808,-0.057181932
"MKD","Macedonia","OOS",2017,44.29,44.29,0,0
"MKD","Macedonia","OOS",2018,51.49509172,51.49509172,0,0
"MKD","Macedonia","OOS",2019,52.51699249,52.51699249,0,0
"MKD","Macedonia","OOS",2020,52.98225103,52.97791599,0.004335041,0.008182732
"MKD","Macedonia","OOS",2021,53.33190193,53.32858971,0.003312222,0.006210968
"MKD","Macedonia","OOS",2022,53.76989299,53.75867845,0.011214538,0.020860888
"MKD","Macedonia","OOS",2023,54.24235149,54.22160071,0.020750778,0.038270317
"MKD","Macedonia","OOS",2024,54.67405587,54.64766817,0.026387705,0.048286974
"MKD","Macedonia","OOS",2025,55.12208835,55.08861492,0.033473429,0.06076288
"MKD","Macedonia","OOS",2026,55.58029797,55.54782125,0.032476717,0.05846623
"MKD","Macedonia","OOS",2027,56.05546893,56.01160107,0.043867859,0.078319237
"MKD","Macedonia","OOS",2028,56.53405004,56.48529217,0.048757867,0.08631958
"MKD","Macedonia","OOS",2029,57.02006988,56.96511736,0.054952516,0.096466959
"MKD","Macedonia","OOS",2030,57.51474748,57.45340289,0.061344582,0.106772756
"MKD","Macedonia","OTH",2017,274.51,274.51,0,0
"MKD","Macedonia","OTH",2018,272.4195401,272.4195401,0,0
"MKD","Macedonia","OTH",2019,276.9623948,276.9623948,0,0
"MKD","Macedonia","OTH",2020,275.6797971,275.7735411,-0.093744035,-0.033993122
"MKD","Macedonia","OTH",2021,276.1359892,276.2191976,-0.083208392,-0.030124044
"MKD","Macedonia","OTH",2022,276.6218118,276.7668004,-0.144988646,-0.052386574
"MKD","Macedonia","OTH",2023,277.0882821,277.2742811,-0.185999047,-0.067081248
"MKD","Macedonia","OTH",2024,277.5686844,277.7892312,-0.220546859,-0.079393596
"MKD","Macedonia","OTH",2025,278.1133221,278.375582,-0.262259845,-0.094210793
"MKD","Macedonia","OTH",2026,278.7619051,279.0719596,-0.310054501,-0.11110199
"MKD","Macedonia","OTH",2027,279.4365376,279.8057396,-0.369202046,-0.131949418
"MKD","Macedonia","OTH",2028,280.1697369,280.5856255,-0.415888668,-0.148221659
"MKD","Macedonia","OTH",2029,280.9518699,281.420635,-0.468765142,-0.166570992
"MKD","Macedonia","OTH",2030,281.7967173,282.3287043,-0.531987004,-0.188428238
"MKD","Macedonia","PK",2017,40.48,40.48,0,0
"MKD","Macedonia","PK",2018,41.74190037,41.74190037,0,0
"MKD","Macedonia","PK",2019,41.26531123,41.26531123,0,0
"MKD","Macedonia","PK",2020,40.64625227,40.64420171,0.002050558,0.005045144
"MKD","Macedonia","PK",2021,40.63026508,40.70898483,-0.07871975,-0.193371931
"MKD","Macedonia","PK",2022,40.51278811,40.59198113,-0.079193014,-0.195095217
"MKD","Macedonia","PK",2023,40.3718513,40.50329076,-0.131439457,-0.324515502
"MKD","Macedonia","PK",2024,40.23957548,40.41723731,-0.177661838,-0.439569475
"MKD","Macedonia","PK",2025,40.07698267,40.29687742,-0.219894753,-0.54568683
"MKD","Macedonia","PK",2026,39.92377065,40.19491478,-0.271144126,-0.674573208
"MKD","Macedonia","PK",2027,39.76971939,40.07305383,-0.303334435,-0.756953628
"MKD","Macedonia","PK",2028,39.61460498,39.96078878,-0.346183805,-0.866308737
"MKD","Macedonia","PK",2029,39.48494497,39.86708426,-0.382139291,-0.958533331
"MKD","Macedonia","PK",2030,39.35038697,39.76647193,-0.416084964,-1.046321042
"MKD","Macedonia","PS",2017,48.02,48.02,0,0
"MKD","Macedonia","PS",2018,47.67656521,47.67656521,0,0
"MKD","Macedonia","PS",2019,47.37544227,47.37544227,0,0
"MKD","Macedonia","PS",2020,47.71564576,47.72826259,-0.012616827,-0.026434708
"MKD","Macedonia","PS",2021,48.17521697,48.19016144,-0.014944468,-0.03101145
"MKD","Macedonia","PS",2022,48.59880712,48.6163738,-0.01756668,-0.036133259
"MKD","Macedonia","PS",2023,49.03454875,49.05509166,-0.020542913,-0.041877229
"MKD","Macedonia","PS",2024,49.4716516,49.49472817,-0.023076573,-0.046624305
"MKD","Macedonia","PS",2025,49.9146878,49.94224334,-0.027555534,-0.055174802
"MKD","Macedonia","PS",2026,50.35894451,50.40029938,-0.041354871,-0.082052827
"MKD","Macedonia","PS",2027,50.8088576,50.84590658,-0.03704898,-0.072865217
"MKD","Macedonia","PS",2028,51.25597305,51.29859894,-0.042625888,-0.083093668
"MKD","Macedonia","PS",2029,51.70181419,51.74915253,-0.047338343,-0.091476557
"MKD","Macedonia","PS",2030,52.14952872,52.20382778,-0.054299058,-0.104013557
"MKD","Macedonia","PT",2017,79.44,79.44,0,0
"MKD","Macedonia","PT",2018,78.94643778,78.94643778,0,0
"MKD","Macedonia","PT",2019,81.65883755,81.65883755,0,0
"MKD","Macedonia","PT",2020,83.33621912,83.4762624,-0.140043274,-0.167764189
"MKD","Macedonia","PT",2021,84.60339699,84.75870057,-0.155303577,-0.183230248
"MKD","Macedonia","PT",2022,85.89345365,86.1278288,-0.234375147,-0.272124759
"MKD","Macedonia","PT",2023,87.35760312,87.66236506,-0.304761939,-0.347654252
"MKD","Macedonia","PT",2024,88.78914123,89.1530907,-0.363949467,-0.408229782
"MKD","Macedonia","PT",2025,90.27856919,90.70815132,-0.429582128,-0.473587127
"MKD","Macedonia","PT",2026,91.78864292,92.2935945,-0.504951583,-0.54711444
"MKD","Macedonia","PT",2027,93.30654443,93.8765206,-0.569976175,-0.607155199
"MKD","Macedonia","PT",2028,94.88293306,95.51313003,-0.630196966,-0.659801397
"MKD","Macedonia","PT",2029,96.47009199,97.17015504,-0.700063046,-0.720450684
"MKD","Macedonia","PT",2030,98.08233177,98.86551269,-0.783180924,-0.792167969
"MKD","Macedonia","RI",2017,21.71,21.71,0,0
"MKD","Macedonia","RI",2018,22.50205315,22.50205315,0,0
"MKD","Macedonia","RI",2019,22.44490992,22.44490992,0,0
"MKD","Macedonia","RI",2020,22.61836809,22.62013662,-0.001768533,-0.0078184
"MKD","Macedonia","RI",2021,22.7987912,22.79994065,-0.001149457,-0.005041492
"MKD","Macedonia","RI",2022,22.98412038,22.98728107,-0.00316069,-0.013749735
"MKD","Macedonia","RI",2023,23.15480583,23.16000058,-0.005194753,-0.022429848
"MKD","Macedonia","RI",2024,23.32396072,23.33059485,-0.006634121,-0.028435285
"MKD","Macedonia","RI",2025,23.49733281,23.50513281,-0.0078,-0.033184243
"MKD","Macedonia","RI",2026,23.67058943,23.6782853,-0.007695866,-0.032501788
"MKD","Macedonia","RI",2027,23.84568158,23.85530823,-0.009626641,-0.040354293
"MKD","Macedonia","RI",2028,24.02328518,24.03414454,-0.010859359,-0.045183046
"MKD","Macedonia","RI",2029,24.203987,24.2159828,-0.011995795,-0.049536684
"MKD","Macedonia","RI",2030,24.38258285,24.3958378,-0.013254946,-0.054332816
"MKD","Macedonia","RT",2017,113.67,113.67,0,0
"MKD","Macedonia","RT",2018,113.3396619,113.3396619,0,0
"MKD","Macedonia","RT",2019,113.0447107,113.0447107,0,0
"MKD","Macedonia","RT",2020,113.6270958,113.63238,-0.005284168,-0.004650231
"MKD","Macedonia","RT",2021,114.3925306,114.4101365,-0.017605907,-0.015388415
"MKD","Macedonia","RT",2022,115.1388575,115.1379612,0.000896305,0.000778461
"MKD","Macedonia","RT",2023,115.89963,115.8961291,0.003500885,0.003020709
"MKD","Macedonia","RT",2024,116.6382091,116.6275014,0.010707722,0.009181129
"MKD","Macedonia","RT",2025,117.3792135,117.3667735,0.01243995,0.010599209
"MKD","Macedonia","RT",2026,118.0922781,118.0849252,0.007352932,0.006226817
"MKD","Macedonia","RT",2027,118.8202458,118.7911142,0.029131579,0.024523366
"MKD","Macedonia","RT",2028,119.5151178,119.4884049,0.026712908,0.022356067
"MKD","Macedonia","RT",2029,120.2151061,120.185403,0.029703179,0.024714464
"MKD","Macedonia","RT",2030,120.8851039,120.859189,0.025914849,0.021442184
"MKD","Macedonia","SB",2017,1.59,1.59,0,0
"MKD","Macedonia","SB",2018,1.588557891,1.588557891,0,0
"MKD","Macedonia","SB",2019,1.587287373,1.587287373,0,0
"MKD","Macedonia","SB",2020,1.586287778,1.586287778,0,0
"MKD","Macedonia","SB",2021,1.585589032,1.585589032,0,0
"MKD","Macedonia","SB",2022,1.585196825,1.585196825,0,0
"MKD","Macedonia","SB",2023,1.585133853,1.585133853,0,0
"MKD","Macedonia","SB",2024,1.585422084,1.585422084,0,0
"MKD","Macedonia","SB",2025,1.58605912,1.58605912,0,0
"MKD","Macedonia","SB",2026,1.587084977,1.587084977,0,0
"MKD","Macedonia","SB",2027,1.588497814,1.588497814,0,0
"MKD","Macedonia","SB",2028,1.59031517,1.59031517,0,0
"MKD","Macedonia","SB",2029,1.592548788,1.592548788,0,0
"MKD","Macedonia","SB",2030,1.59521473,1.59521473,0,0
"MKD","Macedonia","SH",2017,10.08,10.08,0,0
"MKD","Macedonia","SH",2018,10.14816138,10.14816138,0,0
"MKD","Macedonia","SH",2019,10.37451461,10.37451461,0,0
"MKD","Macedonia","SH",2020,10.39230384,10.39114746,0.001156371,0.011128428
"MKD","Macedonia","SH",2021,10.33800231,10.34704425,-0.009041941,-0.087386703
"MKD","Macedonia","SH",2022,10.33384622,10.34567467,-0.011828451,-0.11433233
"MKD","Macedonia","SH",2023,10.32537069,10.34217417,-0.016803482,-0.162475329
"MKD","Macedonia","SH",2024,10.31350091,10.33574961,-0.022248694,-0.215259609
"MKD","Macedonia","SH",2025,10.30324027,10.33034426,-0.027103987,-0.262372543
"MKD","Macedonia","SH",2026,10.29286117,10.32517643,-0.032315255,-0.312975327
"MKD","Macedonia","SH",2027,10.2896283,10.32632804,-0.036699735,-0.355399666
"MKD","Macedonia","SH",2028,10.29016966,10.33166682,-0.041497157,-0.401650163
"MKD","Macedonia","SH",2029,10.29152149,10.33745879,-0.045937295,-0.444377059
"MKD","Macedonia","SH",2030,10.29791938,10.34828412,-0.050364736,-0.486696496
"MKD","Macedonia","SU",2017,357.38,357.38,0,0
"MKD","Macedonia","SU",2018,360.7231181,360.7231181,0,0
"MKD","Macedonia","SU",2019,361.4339537,361.4339537,0,0
"MKD","Macedonia","SU",2020,361.3732731,361.4231415,-0.049868474,-0.013797809
"MKD","Macedonia","SU",2021,361.6606508,361.6707942,-0.010143389,-0.002804592
"MKD","Macedonia","SU",2022,362.0931192,362.1356083,-0.042489147,-0.011732938
"MKD","Macedonia","SU",2023,362.1639587,362.2071932,-0.043234426,-0.01193638
"MKD","Macedonia","SU",2024,362.2267596,362.2460908,-0.019331168,-0.005336474
"MKD","Macedonia","SU",2025,362.4352923,362.4369612,-0.001668931,-0.000460475
"MKD","Macedonia","SU",2026,362.9116466,362.9028571,0.008789494,0.002421996
"MKD","Macedonia","SU",2027,363.2565366,363.290195,-0.033658433,-0.009264889
"MKD","Macedonia","SU",2028,363.4561471,363.5064437,-0.050296597,-0.013836508
"MKD","Macedonia","SU",2029,363.7274745,363.7773354,-0.049860892,-0.013706432
"MKD","Macedonia","SU",2030,364.0078433,364.0541476,-0.046304377,-0.012719091
"MKD","Macedonia","TOT",2017,2903.95,2903.95,0,0
"MKD","Macedonia","TOT",2018,2916.208513,2916.208513,0,0
"MKD","Macedonia","TOT",2019,2937.724578,2937.724578,0,0
"MKD","Macedonia","TOT",2020,2931.769766,2932.54011,-0.770344335,-0.026268842
"MKD","Macedonia","TOT",2021,2938.316683,2939.054908,-0.738224418,-0.025117748
"MKD","Macedonia","TOT",2022,2945.607267,2946.874224,-1.266957097,-0.042993253
"MKD","Macedonia","TOT",2023,2952.576487,2954.278233,-1.701745442,-0.057602748
"MKD","Macedonia","TOT",2024,2959.266551,2961.331036,-2.06448487,-0.069714762
"MKD","Macedonia","TOT",2025,2966.168259,2968.602357,-2.434098668,-0.08199477
"MKD","Macedonia","TOT",2026,2973.838933,2976.625164,-2.786231193,-0.093603697
"MKD","Macedonia","TOT",2027,2981.662219,2984.916547,-3.254328129,-0.109025766
"MKD","Macedonia","TOT",2028,2989.753287,2993.413867,-3.66057952,-0.122287785
"MKD","Macedonia","TOT",2029,2998.171315,3002.232517,-4.061201941,-0.135272732
"MKD","Macedonia","TOT",2030,3006.917834,3011.434463,-4.516629724,-0.149982667
"MKD","Macedonia","VL",2017,345.56,345.56,0,0
"MKD","Macedonia","VL",2018,375.4494133,375.4494133,0,0
"MKD","Macedonia","VL",2019,376.5980744,376.5980744,0,0
"MKD","Macedonia","VL",2020,376.5592173,376.6147192,-0.055501851,-0.014737037
"MKD","Macedonia","VL",2021,379.7009632,379.6618087,0.039154503,0.010312995
"MKD","Macedonia","VL",2022,383.2441488,383.2547627,-0.010613896,-0.00276941
"MKD","Macedonia","VL",2023,386.9459725,387.0240966,-0.078124165,-0.020185866
"MKD","Macedonia","VL",2024,390.4739235,390.620664,-0.146740514,-0.037565989
"MKD","Macedonia","VL",2025,393.8178794,394.022033,-0.204153656,-0.051812751
"MKD","Macedonia","VL",2026,397.3409645,397.5534231,-0.212458563,-0.053441513
"MKD","Macedonia","VL",2027,400.934336,401.2065158,-0.272179741,-0.067840309
"MKD","Macedonia","VL",2028,404.5771056,404.9186108,-0.341505215,-0.084339224
"MKD","Macedonia","VL",2029,408.278477,408.6743167,-0.395839657,-0.096859441
"MKD","Macedonia","VL",2030,412.0071264,412.4742852,-0.467158758,-0.113257668
"MKD","Macedonia","WT",2017,726.02,726.02,0,0
"MKD","Macedonia","WT",2018,709.2280232,709.2280232,0,0
"MKD","Macedonia","WT",2019,723.2226513,723.2226513,0,0
"MKD","Macedonia","WT",2020,715.0609363,715.1723149,-0.111378609,-0.015573675
"MKD","Macedonia","WT",2021,713.7943827,713.8758417,-0.081458931,-0.011410798
"MKD","Macedonia","WT",2022,712.3429999,712.504559,-0.161559081,-0.022674814
"MKD","Macedonia","WT",2023,710.5642,710.7377655,-0.173565426,-0.024420459
"MKD","Macedonia","WT",2024,708.8544025,709.0409376,-0.186535018,-0.026308074
"MKD","Macedonia","WT",2025,707.1682644,707.3779662,-0.209701772,-0.02964494
"MKD","Macedonia","WT",2026,705.5753221,705.816976,-0.241653959,-0.034237482
"MKD","Macedonia","WT",2027,704.0308392,704.3224937,-0.291654555,-0.041409235
"MKD","Macedonia","WT",2028,702.5803404,702.8817597,-0.30141923,-0.042883348
"MKD","Macedonia","WT",2029,701.146281,701.4707136,-0.32443256,-0.046250336
"MKD","Macedonia","WT",2030,699.8051922,700.1557061,-0.35051392,-0.050062281
"MLI","Mali","BT",2017,0.35,0.35,0,0
"MLI","Mali","BT",2018,0.335583509,0.335583509,0,0
"MLI","Mali","BT",2019,0.324376787,0.324376787,0,0
"MLI","Mali","BT",2020,0.322265674,0.322228837,3.68e-05,0.011431754
"MLI","Mali","BT",2021,0.318784679,0.318894702,-0.000110023,-0.034501214
"MLI","Mali","BT",2022,0.315253373,0.315363362,-0.00010999,-0.034877184
"MLI","Mali","BT",2023,0.312040736,0.312110122,-6.94e-05,-0.022231247
"MLI","Mali","BT",2024,0.308568417,0.308644288,-7.59e-05,-0.024582016
"MLI","Mali","BT",2025,0.305275632,0.30533312,-5.75e-05,-0.01882813
"MLI","Mali","BT",2026,0.30194481,0.302045506,-0.000100696,-0.03333792
"MLI","Mali","BT",2027,0.298641054,0.298722225,-8.12e-05,-0.027172594
"MLI","Mali","BT",2028,0.295360169,0.295415117,-5.49e-05,-0.018600319
"MLI","Mali","BT",2029,0.292067495,0.292117174,-4.97e-05,-0.017006634
"MLI","Mali","BT",2030,0.288806995,0.288809707,-2.71e-06,-0.000938873
"MLI","Mali","BV",2017,60.47,60.47,0,0
"MLI","Mali","BV",2018,58.18621331,58.18621331,0,0
"MLI","Mali","BV",2019,56.37781068,56.37781068,0,0
"MLI","Mali","BV",2020,55.93171175,55.84933462,0.082377137,0.147498869
"MLI","Mali","BV",2021,55.60666973,55.59099048,0.015679259,0.028204676
"MLI","Mali","BV",2022,55.29830557,55.2824255,0.015880075,0.028725358
"MLI","Mali","BV",2023,54.94387972,54.95375828,-0.009878559,-0.017976129
"MLI","Mali","BV",2024,54.63915432,54.67096238,-0.031808054,-0.058180893
"MLI","Mali","BV",2025,54.35875453,54.41204171,-0.053287179,-0.097932695
"MLI","Mali","BV",2026,54.01974459,54.08694077,-0.067196184,-0.124237353
"MLI","Mali","BV",2027,53.70702729,53.76585253,-0.058825241,-0.109410041
